130.999 11.1351
132 11.1243
133 11.1131
133.999 11.1017
135 11.0885
135.999 11.0761
136.999 11.0636
138 11.0504
139 11.0647
139.999 11.0545
141.001 11.0412
141.999 11.0298
143 11.0187
144 11.0073
145.005 10.9942
146 10.9833
146.999 10.9719
148 10.9604
148.999 10.9492
149.999 10.9367
151.005 10.9239
152 10.9138
152.999 10.9089
154 10.8976
154.999 10.8856
156 10.8749
156.999 10.864
158 10.8523
158.999 10.8412
160 10.8309
161 10.819
162 10.8074
163 10.797
164 10.7842
165 10.7735
166 10.7627
167 10.7517
168 10.7403
168.999 10.7292
169.999 10.7182
171 10.7061
171.999 10.6956
172.999 10.6848
174 10.6727
175.004 10.6613
175.999 10.6509
176.999 10.6387
178 10.6287
178.999 10.6171
179.999 10.6053
180.998 10.595
181.998 10.5822
182.999 10.5709
183.998 10.5613
184.998 10.5501
185.998 10.5395
186.999 10.529
187.998 10.5177
188.998 10.5075
189.999 10.4963
190.999 10.4865
191.999 10.4758
192.999 10.4653
193.998 10.4541
194.999 10.4434
195.999 10.4331
196.998 10.4237
197.998 10.4131
198.998 10.4027
199.999 10.392
200.999 10.3816
201.998 10.3711
202.998 10.3602
203.999 10.3508
204.998 10.3418
205.998 10.3308
206.998 10.3213
207.999 10.3114
208.998 10.3011
209.998 10.2915
210.998 10.2807
211.999 10.2706
212.998 10.2595
213.998 10.2505
214.999 10.2405
215.999 10.2307
216.999 10.2208
217.999 10.2109
218.999 10.2026
219.998 10.1923
220.998 10.1834
221.998 10.1739
223.003 10.1656
223.998 10.1544
224.998 10.1455
225.998 10.1352
226.998 10.1272
227.998 10.1175
229.003 10.109
229.998 10.0994
230.999 10.0906
231.998 10.0809
232.999 10.0721
233.999 10.0625
234.998 10.0535
235.998 10.0439
236.998 10.0345
237.998 10.0251
238.998 10.015
239.998 10.0056
241.004 9.9966
241.999 9.9868
242.999 9.9773
243.999 9.9672
245 9.9582
245.999 9.9482
246.999 9.9399
248 9.9299
248.999 9.9198
250 9.9096
250.999 9.9002
252 9.8909
252.999 9.8816
254 9.8727
254.999 9.862
255.999 9.8531
256.999 9.8427
258 9.8335
259.004 9.8224
260 9.8142
260.999 9.8037
261.999 9.7943
262.999 9.7844
263.999 9.7737
265.004 9.7625
265.999 9.7533
266.999 9.7439
267.999 9.735
268.999 9.7254
269.999 9.7149
271 9.7047
271.999 9.6957
272.999 9.6857
274 9.6755
275 9.6656
275.999 9.6563
277 9.6462
277.999 9.6368
278.999 9.6273
280 9.6171
281 9.6072
281.999 9.5981
283.004 9.5865
284 9.5789
285 9.5693
285.999 9.5607
286.999 9.5512
288 9.5416
288.999 9.5313
289.999 9.5231
291 9.5138
291.999 9.505
293 9.4958
293.999 9.4869
295 9.4773
296 9.4688
296.999 9.4595
298 9.4507
298.999 9.4422
300 9.4324
301.004 9.4229
301.999 9.4149
303 9.4069
303.999 9.3975
305 9.3887
306 9.3801
306.999 9.3709
307.999 9.3626
308.999 9.3535
310 9.3441
310.999 9.3361
312 9.3269
312.999 9.3178
314 9.3089
315 9.3
315.999 9.2917
316.999 9.282
317.999 9.2738
319.004 9.2638
319.999 9.2563
320.999 9.2475
321.999 9.2377
323 9.2299
323.999 9.2194
325.004 9.2104
325.999 9.2042
327 9.1947
328 9.1864
328.999 9.1772
330 9.1685
331.004 9.1587
331.999 9.1518
332.999 9.1421
334 9.1341
334.999 9.1252
335.999 9.1167
337.004 9.1065
338 9.0988
338.999 9.0895
339.999 9.081
341 9.0721
341.999 9.0628
342.999 9.0543
344 9.045
344.999 9.0364
345.999 9.0269
347 9.0189
347.999 9.0104
349 9.0019
349.999 8.9928
350.999 8.9841
351.999 8.9755
352.999 8.967
354 8.9591
354.999 8.9494
356 8.9413
356.999 8.9328
358 8.9251
358.999 8.9167
360 8.9083
361 8.8999
361.999 8.8912
363 8.883
364 8.875
365 8.8661
365.999 8.8581
366.999 8.849
367.999 8.8408
368.999 8.8325
369.999 8.824
370.999 8.8161
372 8.8074
373 8.7987
373.999 8.7901
374.999 8.7819
375.999 8.7733
377 8.765
377.999 8.7564
379.004 8.7499
379.999 8.7401
381.001 8.732
381.999 8.7234
382.999 8.7161
384 8.7084
385.004 8.7011
386 8.6912
387 8.683
387.999 8.6746
388.999 8.6667
389.999 8.659
391.005 8.6527
391.999 8.6436
392.999 8.6347
394 8.6267
395 8.6183
395.999 8.6118
396.999 8.6033
398 8.5945
399 8.5866
399.999 8.5784
401 8.5705
401.999 8.5641
403 8.555
403.999 8.5472
404.999 8.5394
406 8.5315
406.999 8.5229
407.999 8.5153
409 8.507
410 8.4989
410.999 8.4913
411.999 8.4832
413 8.4747
413.999 8.4674
414.999 8.459
416 8.4509
416.999 8.4436
417.999 8.4357
418.999 8.4275
419.999 8.4196
420.999 8.4124
421.999 8.4044
422.999 8.396
424 8.3887
424.999 8.3815
425.999 8.3727
427 8.3647
428 8.3569
428.999 8.3491
430 8.3424
431 8.3396
431.999 8.3302
432.999 8.3232
433.999 8.3145
435 8.3076
436 8.3001
436.999 8.2913
437.999 8.2833
438.999 8.2745
439.999 8.2666
441 8.2575
441.999 8.2497
442.999 8.2421
443.999 8.2342
445 8.2267
446 8.2201
446.999 8.2081
447.999 8.2036
449 8.1963
450 8.1861
450.999 8.1765
452 8.1689
452.999 8.1625
453.999 8.1569
455 8.1488
455.999 8.1414
457 8.1332
457.999 8.1261
459 8.117
460 8.1109
461 8.1025
461.999 8.0963
462.999 8.0861
464 8.0759
464.999 8.0656
465.999 8.0602
467 8.0544
468 8.0471
469 8.0398
469.999 8.0313
470.999 8.0228
471.999 8.0146
472.999 8.0084
473.999 7.9998
474.999 7.9909
475.999 7.9836
477 7.9766
478 7.9689
478.999 7.961
479.999 7.9535
480.999 7.946
481.999 7.9387
482.999 7.9315
484 7.9252
484.999 7.9195
486 7.9132
487.004 7.9066
487.999 7.9015
489 7.8948
489.999 7.8863
490.999 7.8788
492 7.8707
493 7.8617
493.999 7.8533
495 7.8472
495.999 7.8387
497 7.8317
497.999 7.8242
499 7.8165
499.999 7.8101
501.001 7.8021
502 7.7951
503 7.7881
503.999 7.7813
504.999 7.773
505.999 7.7664
507 7.7574
507.999 7.7503
508.999 7.7428
510 7.7347
510.999 7.7271
512 7.7203
512.999 7.7133
514 7.7072
514.999 7.7007
516 7.694
517.004 7.6886
517.999 7.6803
518.999 7.6748
519.999 7.6675
520.999 7.6608
521.999 7.6545
522.999 7.6472
524 7.6401
524.999 7.6324
526 7.6258
526.999 7.6193
527.999 7.6137
529 7.6055
530 7.5996
530.999 7.5919
531.999 7.5839
533 7.5766
534 7.5697
534.999 7.5613
536 7.5541
537 7.5476
537.999 7.5395
538.999 7.5334
540 7.5267
540.999 7.5191
541.999 7.5125
542.999 7.5058
543.999 7.4983
545 7.4941
